,trace_id,event_id,resource,timestamp,resource
16047,Case2181,0,Value 9,2010-09-20 06:27:59+00:00,Value 9
16048,Case2181,1,Value 9,2010-09-20 06:29:55+00:00,Value 9
16049,Case2181,2,Value 9,2010-09-20 06:35:27+00:00,Value 9
16050,Case2189,2,Value 9,2011-05-04 10:25:42+00:00,Value 9
16051,Case2190,2,Value 9,2011-06-14 07:26:02+00:00,Value 9
16052,Case2193,1,Value 9,2012-05-18 11:23:55+00:00,Value 9
16053,Case2193,2,Value 9,2012-05-22 12:43:46+00:00,Value 9
16054,Case2195,1,Value 9,2011-10-21 12:18:47+00:00,Value 9
16055,Case2195,2,Value 9,2011-11-02 09:18:16+00:00,Value 9
16056,Case2197,0,Value 9,2012-11-09 14:39:34+00:00,Value 9
16057,Case2197,2,Value 9,2012-12-11 07:26:16+00:00,Value 9
16058,Case2197,3,Value 9,2012-12-12 07:57:46+00:00,Value 9
16059,Case2201,1,Value 9,2013-03-29 06:01:16+00:00,Value 9
16060,Case2201,2,Value 9,2013-03-29 08:43:54+00:00,Value 9
16061,Case2207,2,Value 9,2011-02-21 13:34:00+00:00,Value 9
16062,Case2209,2,Value 9,2011-04-01 06:29:02+00:00,Value 9
16063,Case2209,3,Value 9,2011-04-15 04:59:43+00:00,Value 9
16064,Case2209,4,Value 9,2011-04-15 05:00:08+00:00,Value 9
16065,Case2210,1,Value 9,2013-12-05 06:40:21+00:00,Value 9
16066,Case2210,2,Value 9,2013-12-05 07:29:34+00:00,Value 9
16067,Case2222,0,Value 9,2010-09-09 12:42:47+00:00,Value 9
16068,Case2223,0,Value 9,2010-11-15 11:29:45+00:00,Value 9
16069,Case2224,0,Value 9,2012-02-13 06:38:59+00:00,Value 9
16070,Case2224,1,Value 9,2012-02-13 06:39:33+00:00,Value 9
16071,Case2224,2,Value 9,2012-02-13 12:10:02+00:00,Value 9
16072,Case2231,2,Value 9,2011-05-30 04:33:27+00:00,Value 9
16073,Case2231,3,Value 9,2011-05-30 05:41:53+00:00,Value 9
16074,Case2231,4,Value 9,2011-05-30 06:08:44+00:00,Value 9
16075,Case2234,1,Value 9,2012-01-02 06:41:05+00:00,Value 9
16076,Case2234,2,Value 9,2012-01-02 07:28:53+00:00,Value 9
16077,Case2238,1,Value 9,2011-08-03 05:39:07+00:00,Value 9
16078,Case2238,2,Value 9,2011-08-03 05:39:07+00:00,Value 9
16079,Case2239,2,Value 9,2013-01-18 07:22:51+00:00,Value 9
16080,Case2239,3,Value 9,2013-01-18 07:22:52+00:00,Value 9
16081,Case2239,5,Value 9,2013-01-25 12:40:17+00:00,Value 9
16082,Case2239,6,Value 9,2013-01-28 06:35:04+00:00,Value 9
16083,Case2240,0,Value 9,2012-07-04 04:10:03+00:00,Value 9
16084,Case2240,1,Value 9,2012-07-04 04:10:20+00:00,Value 9
16085,Case2240,2,Value 9,2012-07-04 04:37:43+00:00,Value 9
16086,Case2262,0,Value 9,2012-01-19 09:18:45+00:00,Value 9
16087,Case2262,1,Value 9,2012-01-19 09:19:00+00:00,Value 9
16088,Case2262,2,Value 9,2012-01-19 09:30:10+00:00,Value 9
16089,Case2264,1,Value 9,2011-10-06 04:57:33+00:00,Value 9
16090,Case2264,2,Value 9,2011-10-06 04:59:21+00:00,Value 9
16091,Case2269,2,Value 9,2011-03-31 06:37:26+00:00,Value 9
16092,Case2269,3,Value 9,2011-03-31 07:21:46+00:00,Value 9
16093,Case2269,4,Value 9,2011-04-13 07:04:03+00:00,Value 9
16094,Case2274,0,Value 9,2010-12-17 08:29:53+00:00,Value 9
16095,Case2275,2,Value 9,2011-03-14 11:41:28+00:00,Value 9
16096,Case2277,0,Value 9,2012-02-13 07:45:02+00:00,Value 9
16097,Case2277,1,Value 9,2012-02-13 07:45:33+00:00,Value 9
16098,Case2277,2,Value 9,2012-02-13 08:23:54+00:00,Value 9
16099,Case2280,0,Value 9,2010-10-01 05:44:58+00:00,Value 9
16100,Case2286,1,Value 9,2012-01-18 11:32:50+00:00,Value 9
16101,Case2286,2,Value 9,2012-01-18 13:29:09+00:00,Value 9
16102,Case2290,0,Value 9,2012-10-08 05:38:32+00:00,Value 9
16103,Case2295,0,Value 9,2011-02-22 07:20:32+00:00,Value 9
16104,Case2295,1,Value 9,2011-02-22 07:20:43+00:00,Value 9
16105,Case2295,2,Value 9,2011-02-22 07:40:16+00:00,Value 9
16106,Case2295,4,Value 9,2011-03-03 07:15:27+00:00,Value 9
16107,Case2295,5,Value 9,2011-03-11 08:35:13+00:00,Value 9
16108,Case2295,6,Value 9,2011-03-11 08:35:24+00:00,Value 9
16109,Case2299,0,Value 9,2010-07-08 07:47:06+00:00,Value 9
16110,Case2304,1,Value 9,2011-11-16 14:08:35+00:00,Value 9
16111,Case2304,2,Value 9,2011-11-17 12:49:05+00:00,Value 9
16112,Case2304,3,Value 9,2011-11-25 08:57:44+00:00,Value 9
16113,Case2304,4,Value 9,2011-12-02 06:19:53+00:00,Value 9
16114,Case2304,5,Value 9,2011-12-19 06:22:52+00:00,Value 9
16115,Case2306,1,Value 9,2011-10-14 09:43:24+00:00,Value 9
16116,Case2306,2,Value 9,2011-10-19 05:21:57+00:00,Value 9
16117,Case2306,3,Value 9,2011-11-07 12:11:23+00:00,Value 9
16118,Case2311,2,Value 9,2011-02-21 14:12:12+00:00,Value 9
16119,Case2311,3,Value 9,2011-02-22 09:26:45+00:00,Value 9
16120,Case2311,4,Value 9,2011-02-22 09:47:55+00:00,Value 9
16121,Case2318,3,Value 9,2012-07-03 10:54:41+00:00,Value 9
16122,Case2318,4,Value 9,2012-07-03 10:54:42+00:00,Value 9
16123,Case2318,5,Value 9,2012-07-03 11:03:04+00:00,Value 9
16124,Case2326,1,Value 9,2012-03-28 12:40:35+00:00,Value 9
16125,Case2326,2,Value 9,2012-04-03 07:54:57+00:00,Value 9
16126,Case2331,3,Value 9,2011-01-10 14:26:55+00:00,Value 9
16127,Case2331,4,Value 9,2011-01-11 06:14:04+00:00,Value 9
16128,Case2331,5,Value 9,2011-01-11 06:14:17+00:00,Value 9
16129,Case2335,1,Value 9,2013-05-24 04:33:44+00:00,Value 9
16130,Case2335,2,Value 9,2013-05-24 04:46:57+00:00,Value 9
16131,Case2335,3,Value 9,2013-05-24 05:37:52+00:00,Value 9
16132,Case2336,0,Value 9,2010-09-13 13:04:48+00:00,Value 9
16133,Case2337,3,Value 9,2011-01-27 12:29:14+00:00,Value 9
16134,Case2337,4,Value 9,2011-02-04 09:48:40+00:00,Value 9
16135,Case2337,5,Value 9,2011-02-04 09:48:48+00:00,Value 9
16136,Case2338,3,Value 9,2010-07-16 05:09:50+00:00,Value 9
16137,Case2338,4,Value 9,2010-07-29 09:50:18+00:00,Value 9
16138,Case2341,2,Value 9,2011-06-09 09:56:08+00:00,Value 9
16139,Case2341,5,Value 9,2011-07-07 06:18:24+00:00,Value 9
16140,Case2341,6,Value 9,2011-07-07 06:19:00+00:00,Value 9
16141,Case2345,3,Value 9,2011-08-12 12:53:41+00:00,Value 9
16142,Case2345,4,Value 9,2011-08-16 04:48:46+00:00,Value 9
16143,Case2345,5,Value 9,2011-08-18 05:44:10+00:00,Value 9
16144,Case2346,2,Value 9,2013-09-19 06:59:26+00:00,Value 9
16145,Case2346,4,Value 9,2013-10-10 05:42:01+00:00,Value 9
16146,Case2348,0,Value 9,2013-03-25 11:51:21+00:00,Value 9
16147,Case2348,1,Value 9,2013-03-29 11:54:35+00:00,Value 9
16148,Case2348,2,Value 9,2013-03-29 14:28:33+00:00,Value 9
16149,Case2348,3,Value 9,2013-04-11 06:03:49+00:00,Value 9
16150,Case2349,0,Value 9,2010-07-02 07:21:00+00:00,Value 9
16151,Case2354,3,Value 9,2011-02-21 12:55:59+00:00,Value 9
16152,Case2361,2,Value 9,2011-03-08 11:38:18+00:00,Value 9
16153,Case2361,3,Value 9,2011-03-09 08:04:28+00:00,Value 9
16154,Case2361,4,Value 9,2011-03-10 07:53:24+00:00,Value 9
16155,Case2364,2,Value 9,2011-06-15 10:30:15+00:00,Value 9
16156,Case2373,3,Value 9,2011-02-14 11:48:17+00:00,Value 9
16157,Case2373,4,Value 9,2011-02-15 14:41:19+00:00,Value 9
16158,Case2373,5,Value 9,2011-02-15 14:41:26+00:00,Value 9
16159,Case2376,1,Value 9,2011-05-17 12:35:34+00:00,Value 9
16160,Case2376,2,Value 9,2011-05-20 04:09:17+00:00,Value 9
16161,Case2379,2,Value 9,2011-04-15 05:26:25+00:00,Value 9
16162,Case2379,3,Value 9,2011-04-15 09:57:32+00:00,Value 9
16163,Case2379,4,Value 9,2011-04-15 09:57:42+00:00,Value 9
16164,Case2381,1,Value 9,2013-05-20 05:22:15+00:00,Value 9
16165,Case2381,2,Value 9,2013-05-20 05:22:17+00:00,Value 9
16166,Case2396,0,Value 9,2011-08-22 09:17:17+00:00,Value 9
16167,Case2396,1,Value 9,2011-08-22 09:17:44+00:00,Value 9
16168,Case2396,2,Value 9,2011-08-24 12:56:26+00:00,Value 9
16169,Case2398,2,Value 9,2013-02-18 06:07:13+00:00,Value 9
16170,Case2398,3,Value 9,2013-02-26 12:02:33+00:00,Value 9
16171,Case2403,2,Value 9,2012-09-21 09:17:57+00:00,Value 9
16172,Case2406,1,Value 9,2011-09-19 11:00:25+00:00,Value 9
16173,Case2407,0,Value 9,2011-07-20 12:06:23+00:00,Value 9
16174,Case2407,1,Value 9,2011-07-25 07:37:17+00:00,Value 9
16175,Case2407,2,Value 9,2011-07-25 09:43:07+00:00,Value 9
16176,Case2407,3,Value 9,2011-08-05 10:35:14+00:00,Value 9
16177,Case2407,4,Value 9,2011-08-16 06:07:14+00:00,Value 9
16178,Case2407,5,Value 9,2011-08-18 04:44:21+00:00,Value 9
16179,Case2407,6,Value 9,2011-08-26 11:20:33+00:00,Value 9
16180,Case2409,1,Value 9,2012-03-19 13:53:17+00:00,Value 9
16181,Case2409,2,Value 9,2012-03-19 13:53:18+00:00,Value 9
16182,Case2428,0,Value 9,2010-07-08 04:36:51+00:00,Value 9
16183,Case2429,0,Value 9,2012-02-10 07:55:04+00:00,Value 9
16184,Case2429,1,Value 9,2012-02-10 12:18:02+00:00,Value 9
16185,Case2429,2,Value 9,2012-02-13 08:11:51+00:00,Value 9
16186,Case2435,1,Value 9,2011-01-12 11:53:15+00:00,Value 9
16187,Case2435,2,Value 9,2011-01-12 11:53:42+00:00,Value 9
16188,Case2435,3,Value 9,2011-01-21 06:28:56+00:00,Value 9
16189,Case2435,4,Value 9,2011-01-21 06:29:04+00:00,Value 9
16190,Case2451,0,Value 9,2013-10-25 12:50:09+00:00,Value 9
16191,Case2451,1,Value 9,2013-10-25 12:50:16+00:00,Value 9
16192,Case2451,2,Value 9,2013-10-25 12:50:23+00:00,Value 9
16193,Case2451,3,Value 9,2013-10-25 12:50:30+00:00,Value 9
16194,Case2457,0,Value 9,2010-07-01 12:36:15+00:00,Value 9
16195,Case2458,0,Value 9,2013-08-05 09:21:23+00:00,Value 9
16196,Case2462,2,Value 9,2012-06-14 07:36:38+00:00,Value 9
16197,Case2462,3,Value 9,2012-06-14 07:36:38+00:00,Value 9
16198,Case2468,2,Value 9,2011-02-24 12:23:16+00:00,Value 9
16199,Case2468,3,Value 9,2011-03-09 08:03:36+00:00,Value 9
16200,Case2468,4,Value 9,2011-03-09 08:03:52+00:00,Value 9
16201,Case2470,2,Value 9,2011-05-25 06:41:36+00:00,Value 9
16202,Case2472,1,Value 9,2012-03-05 12:58:41+00:00,Value 9
16203,Case2472,2,Value 9,2012-03-05 13:30:54+00:00,Value 9
16204,Case2473,0,Value 9,2012-12-21 07:06:37+00:00,Value 9
16205,Case2473,2,Value 9,2012-12-28 12:05:25+00:00,Value 9
16206,Case2473,4,Value 9,2013-01-08 06:15:41+00:00,Value 9
16207,Case2473,5,Value 9,2013-01-17 06:52:22+00:00,Value 9
16208,Case2477,1,Value 9,2012-01-16 11:31:58+00:00,Value 9
16209,Case2477,2,Value 9,2012-01-18 09:32:18+00:00,Value 9
16210,Case2479,0,Value 9,2012-06-25 06:13:24+00:00,Value 9
16211,Case2483,0,Value 9,2010-10-22 07:32:36+00:00,Value 9
16212,Case2486,0,Value 9,2010-08-05 04:02:16+00:00,Value 9
16213,Case2486,1,Value 9,2010-08-05 04:02:55+00:00,Value 9
16214,Case2486,2,Value 9,2010-08-05 04:03:15+00:00,Value 9
16215,Case2486,3,Value 9,2010-08-05 07:56:13+00:00,Value 9
16216,Case2488,2,Value 9,2011-02-15 08:18:49+00:00,Value 9
16217,Case2492,1,Value 9,2013-04-26 07:07:53+00:00,Value 9
16218,Case2492,2,Value 9,2013-04-26 07:57:39+00:00,Value 9
16219,Case2495,2,Value 9,2011-06-06 11:03:47+00:00,Value 9
16220,Case2505,2,Value 9,2011-03-03 13:23:39+00:00,Value 9
16221,Case2505,3,Value 9,2011-03-03 14:30:50+00:00,Value 9
16222,Case2505,4,Value 9,2011-03-04 07:19:52+00:00,Value 9
16223,Case2505,5,Value 9,2011-03-08 09:30:29+00:00,Value 9
16224,Case2505,6,Value 9,2011-03-25 06:32:02+00:00,Value 9
16225,Case2505,7,Value 9,2011-03-25 06:32:17+00:00,Value 9
16226,Case2506,2,Value 9,2011-06-28 04:04:25+00:00,Value 9
16227,Case2506,3,Value 9,2011-06-28 05:36:02+00:00,Value 9
16228,Case2506,4,Value 9,2011-07-26 11:37:24+00:00,Value 9
16229,Case2508,0,Value 9,2013-10-31 07:43:38+00:00,Value 9
16230,Case2510,0,Value 9,2011-08-05 10:22:11+00:00,Value 9
16231,Case2512,1,Value 9,2013-07-02 07:01:33+00:00,Value 9
16232,Case2512,2,Value 9,2013-07-02 07:03:01+00:00,Value 9
16233,Case2514,2,Value 9,2013-02-11 07:21:37+00:00,Value 9
16234,Case2519,2,Value 9,2011-02-17 09:32:53+00:00,Value 9
16235,Case2519,3,Value 9,2011-02-22 12:46:54+00:00,Value 9
16236,Case2519,4,Value 9,2011-02-22 12:47:47+00:00,Value 9
16237,Case2522,3,Value 9,2013-08-12 10:35:31+00:00,Value 9
16238,Case2522,4,Value 9,2013-08-12 10:35:32+00:00,Value 9
16239,Case2524,0,Value 9,2010-11-15 11:56:16+00:00,Value 9
16240,Case2526,2,Value 9,2011-09-26 09:19:46+00:00,Value 9
16241,Case2526,3,Value 9,2011-09-26 09:19:46+00:00,Value 9
16242,Case2526,4,Value 9,2011-10-06 05:17:23+00:00,Value 9
16243,Case2551,1,Value 9,2012-03-28 10:51:27+00:00,Value 9
16244,Case2551,2,Value 9,2012-03-30 10:59:59+00:00,Value 9
16245,Case2555,1,Value 9,2013-05-02 09:42:06+00:00,Value 9
16246,Case2555,2,Value 9,2013-05-06 09:32:04+00:00,Value 9
16247,Case2555,3,Value 9,2013-05-17 12:59:53+00:00,Value 9
16248,Case2565,1,Value 9,2010-10-21 10:23:26+00:00,Value 9
16249,Case2565,2,Value 9,2010-10-22 07:23:07+00:00,Value 9
16250,Case2568,0,Value 9,2012-02-08 06:53:51+00:00,Value 9
16251,Case2568,1,Value 9,2012-02-08 06:54:11+00:00,Value 9
16252,Case2568,2,Value 9,2012-02-08 06:54:25+00:00,Value 9
16253,Case2571,1,Value 9,2013-04-29 09:42:14+00:00,Value 9
16254,Case2571,2,Value 9,2013-04-29 11:30:25+00:00,Value 9
16255,Case2571,3,Value 9,2013-05-08 04:42:42+00:00,Value 9
16256,Case2577,2,Value 9,2013-04-10 10:02:36+00:00,Value 9
16257,Case2578,0,Value 9,2010-07-26 11:05:38+00:00,Value 9
16258,Case2582,0,Value 9,2012-06-20 12:53:32+00:00,Value 9
16259,Case2582,1,Value 9,2012-06-20 12:54:15+00:00,Value 9
16260,Case2582,2,Value 9,2012-06-21 10:26:52+00:00,Value 9
16261,Case2589,2,Value 9,2011-02-21 06:35:05+00:00,Value 9
16262,Case2589,3,Value 9,2011-02-21 08:35:14+00:00,Value 9
16263,Case2589,4,Value 9,2011-02-21 08:35:27+00:00,Value 9
16264,Case2596,1,Value 9,2013-04-08 04:11:41+00:00,Value 9
16265,Case2596,2,Value 9,2013-04-08 05:14:18+00:00,Value 9
16266,Case2596,3,Value 9,2013-05-15 10:48:26+00:00,Value 9
16267,Case2598,2,Value 9,2013-04-22 06:59:36+00:00,Value 9
16268,Case2599,2,Value 9,2013-02-18 06:07:24+00:00,Value 9
16269,Case2599,3,Value 9,2013-02-18 08:42:13+00:00,Value 9
16270,Case2602,2,Value 9,2012-01-31 15:01:00+00:00,Value 9
16271,Case2610,3,Value 9,2011-04-28 10:33:01+00:00,Value 9
16272,Case2613,1,Value 9,2013-09-30 12:42:50+00:00,Value 9
16273,Case2613,2,Value 9,2013-10-01 12:15:35+00:00,Value 9
16274,Case2613,3,Value 9,2013-10-11 05:37:10+00:00,Value 9
16275,Case2613,4,Value 9,2013-10-15 04:30:34+00:00,Value 9
16276,Case2618,1,Value 9,2012-05-28 11:52:17+00:00,Value 9
16277,Case2618,2,Value 9,2012-05-28 11:53:21+00:00,Value 9
16278,Case2626,1,Value 9,2012-01-18 12:35:00+00:00,Value 9
16279,Case2626,2,Value 9,2012-01-19 08:05:08+00:00,Value 9
16280,Case2628,1,Value 9,2012-07-05 05:53:43+00:00,Value 9
16281,Case2628,2,Value 9,2012-07-09 09:30:30+00:00,Value 9
16282,Case2628,3,Value 9,2012-07-16 04:53:41+00:00,Value 9
16283,Case2631,0,Value 9,2013-08-06 10:09:52+00:00,Value 9
16284,Case2631,1,Value 9,2013-08-21 08:02:59+00:00,Value 9
16285,Case2631,2,Value 9,2013-08-21 12:07:50+00:00,Value 9
16286,Case2631,3,Value 9,2013-08-22 04:27:16+00:00,Value 9
16287,Case2636,0,Value 9,2010-07-28 12:18:53+00:00,Value 9
16288,Case2640,0,Value 9,2011-08-19 07:33:10+00:00,Value 9
16289,Case2646,2,Value 9,2011-05-20 07:46:04+00:00,Value 9
16290,Case2647,0,Value 9,2010-09-23 07:45:47+00:00,Value 9
16291,Case2647,1,Value 9,2010-09-23 07:46:11+00:00,Value 9
16292,Case2647,2,Value 9,2010-09-23 07:47:28+00:00,Value 9
16293,Case2656,0,Value 9,2012-06-26 07:58:41+00:00,Value 9
16294,Case2656,1,Value 9,2012-06-26 07:59:09+00:00,Value 9
16295,Case2656,2,Value 9,2012-06-26 07:59:30+00:00,Value 9
16296,Case2657,2,Value 9,2011-05-18 13:03:06+00:00,Value 9
16297,Case2663,0,Value 9,2012-01-20 07:24:58+00:00,Value 9
16298,Case2663,1,Value 9,2012-01-20 07:25:10+00:00,Value 9
16299,Case2663,2,Value 9,2012-01-20 07:47:45+00:00,Value 9
16300,Case2677,0,Value 9,2012-05-14 05:35:51+00:00,Value 9
16301,Case2677,1,Value 9,2012-05-14 05:36:07+00:00,Value 9
16302,Case2692,2,Value 9,2011-05-13 10:33:18+00:00,Value 9
16303,Case2694,2,Value 9,2011-06-08 06:36:32+00:00,Value 9
16304,Case2697,0,Value 9,2012-03-01 14:21:45+00:00,Value 9
16305,Case2697,1,Value 9,2012-03-06 13:41:44+00:00,Value 9
16306,Case2711,1,Value 9,2012-04-03 13:05:33+00:00,Value 9
16307,Case2713,0,Value 9,2012-09-24 07:34:04+00:00,Value 9
16308,Case2713,1,Value 9,2012-09-24 07:34:33+00:00,Value 9
16309,Case2713,2,Value 9,2012-10-04 05:00:50+00:00,Value 9
16310,Case2713,3,Value 9,2012-10-12 06:04:07+00:00,Value 9
16311,Case2720,0,Value 9,2013-08-07 07:30:46+00:00,Value 9
16312,Case2720,1,Value 9,2013-08-09 06:38:37+00:00,Value 9
16313,Case2720,2,Value 9,2013-08-14 12:11:24+00:00,Value 9
16314,Case2724,1,Value 9,2011-09-27 07:06:08+00:00,Value 9
16315,Case2724,2,Value 9,2011-09-28 10:10:00+00:00,Value 9
16316,Case2724,3,Value 9,2011-09-28 11:17:24+00:00,Value 9
16317,Case2729,0,Value 9,2012-05-07 06:48:29+00:00,Value 9
16318,Case2729,1,Value 9,2012-05-07 06:48:48+00:00,Value 9
16319,Case2729,2,Value 9,2012-05-07 07:32:52+00:00,Value 9
16320,Case2729,3,Value 9,2012-05-07 07:50:02+00:00,Value 9
16321,Case2731,2,Value 9,2011-05-30 07:32:04+00:00,Value 9
16322,Case2738,1,Value 9,2011-12-21 13:24:06+00:00,Value 9
16323,Case2747,1,Value 9,2011-12-13 14:11:24+00:00,Value 9
16324,Case2747,2,Value 9,2011-12-15 13:51:18+00:00,Value 9
16325,Case2747,3,Value 9,2011-12-23 08:07:13+00:00,Value 9
16326,Case2751,2,Value 9,2011-02-21 06:12:35+00:00,Value 9
16327,Case2751,3,Value 9,2011-03-04 07:18:27+00:00,Value 9
16328,Case2751,4,Value 9,2011-03-04 07:18:42+00:00,Value 9
16329,Case2756,0,Value 9,2010-09-28 12:30:04+00:00,Value 9
16330,Case2756,1,Value 9,2010-09-29 04:10:08+00:00,Value 9
16331,Case2756,2,Value 9,2010-09-29 04:10:31+00:00,Value 9
16332,Case2759,1,Value 9,2011-11-23 06:30:08+00:00,Value 9
16333,Case2759,2,Value 9,2011-11-23 06:30:16+00:00,Value 9
16334,Case2767,0,Value 9,2011-02-22 15:06:33+00:00,Value 9
16335,Case2767,1,Value 9,2011-02-22 15:07:00+00:00,Value 9
16336,Case2770,0,Value 9,2013-03-25 08:11:28+00:00,Value 9
16337,Case2773,1,Value 9,2011-10-06 10:02:34+00:00,Value 9
16338,Case2783,0,Value 9,2011-06-29 12:43:14+00:00,Value 9
16339,Case2791,1,Value 9,2012-08-23 11:20:33+00:00,Value 9
16340,Case2791,2,Value 9,2012-08-23 11:29:23+00:00,Value 9
16341,Case2799,0,Value 9,2012-02-15 09:19:41+00:00,Value 9
16342,Case2802,2,Value 9,2011-02-15 08:48:30+00:00,Value 9
16343,Case2803,0,Value 9,2012-04-20 07:13:57+00:00,Value 9
16344,Case2811,0,Value 9,2011-07-18 10:08:40+00:00,Value 9
16345,Case2831,0,Value 9,2012-02-28 14:03:49+00:00,Value 9
16346,Case2839,1,Value 9,2013-06-10 04:54:01+00:00,Value 9
16347,Case2839,2,Value 9,2013-06-10 05:04:41+00:00,Value 9
16348,Case2839,3,Value 9,2013-06-26 05:26:42+00:00,Value 9
16349,Case2840,0,Value 9,2012-05-14 05:44:51+00:00,Value 9
16350,Case2840,1,Value 9,2012-05-14 07:02:23+00:00,Value 9
16351,Case2858,1,Value 9,2010-09-08 12:14:48+00:00,Value 9
16352,Case2858,2,Value 9,2010-09-08 12:15:06+00:00,Value 9
16353,Case2859,1,Value 9,2011-10-31 13:22:16+00:00,Value 9
16354,Case2859,2,Value 9,2011-11-03 08:05:13+00:00,Value 9
16355,Case2867,3,Value 9,2011-06-17 10:43:33+00:00,Value 9
16356,Case2869,1,Value 9,2011-07-07 07:46:13+00:00,Value 9
16357,Case2869,2,Value 9,2011-07-08 11:07:29+00:00,Value 9
16358,Case2869,3,Value 9,2011-07-11 11:01:17+00:00,Value 9
16359,Case2869,4,Value 9,2011-07-11 11:02:01+00:00,Value 9
16360,Case2870,0,Value 9,2012-01-20 12:06:27+00:00,Value 9
16361,Case2871,0,Value 9,2010-08-04 10:13:24+00:00,Value 9
16362,Case2876,1,Value 9,2012-05-23 09:18:26+00:00,Value 9
16363,Case2879,1,Value 9,2011-11-21 09:15:42+00:00,Value 9
16364,Case2879,2,Value 9,2011-11-21 14:20:11+00:00,Value 9
16365,Case2882,0,Value 9,2011-07-01 07:01:39+00:00,Value 9
16366,Case2882,1,Value 9,2011-07-04 08:06:39+00:00,Value 9
16367,Case2882,2,Value 9,2011-07-05 09:33:04+00:00,Value 9
16368,Case2884,2,Value 9,2011-06-09 06:20:42+00:00,Value 9
16369,Case2888,0,Value 9,2010-07-08 04:35:05+00:00,Value 9
16370,Case2891,2,Value 9,2013-01-30 12:10:23+00:00,Value 9
16371,Case2891,3,Value 9,2013-02-26 12:03:05+00:00,Value 9
16372,Case2898,1,Value 9,2012-05-24 12:17:27+00:00,Value 9
16373,Case2898,2,Value 9,2012-05-24 12:40:03+00:00,Value 9
16374,Case2898,3,Value 9,2012-05-28 05:26:53+00:00,Value 9
16375,Case2898,4,Value 9,2012-06-01 04:27:25+00:00,Value 9
16376,Case2902,2,Value 9,2011-05-20 05:30:41+00:00,Value 9
16377,Case2912,0,Value 9,2011-11-08 07:42:07+00:00,Value 9
16378,Case2912,1,Value 9,2011-11-08 07:44:33+00:00,Value 9
16379,Case2921,1,Value 9,2011-12-22 12:32:46+00:00,Value 9
16380,Case2921,2,Value 9,2011-12-22 13:37:55+00:00,Value 9
16381,Case2930,1,Value 9,2012-05-29 07:31:45+00:00,Value 9
16382,Case2930,2,Value 9,2012-05-30 06:43:35+00:00,Value 9
16383,Case2931,4,Value 9,2013-07-10 04:26:06+00:00,Value 9
16384,Case2931,5,Value 9,2013-07-10 04:26:06+00:00,Value 9
16385,Case2934,1,Value 9,2013-05-28 04:06:22+00:00,Value 9
16386,Case2934,2,Value 9,2013-05-28 04:24:41+00:00,Value 9
16387,Case2934,3,Value 9,2013-05-29 04:07:49+00:00,Value 9
16388,Case2938,0,Value 9,2010-10-21 09:09:07+00:00,Value 9
16389,Case2940,0,Value 9,2010-06-30 05:40:19+00:00,Value 9
16390,Case2941,1,Value 9,2011-04-20 06:10:50+00:00,Value 9
16391,Case2945,0,Value 9,2011-08-16 09:26:37+00:00,Value 9
16392,Case2945,1,Value 9,2011-08-16 10:12:48+00:00,Value 9
16393,Case2945,2,Value 9,2011-08-16 10:18:45+00:00,Value 9
16394,Case2949,2,Value 9,2012-10-31 11:43:45+00:00,Value 9
16395,Case2949,3,Value 9,2012-11-05 09:04:01+00:00,Value 9
16396,Case2951,2,Value 9,2011-03-09 10:02:32+00:00,Value 9
16397,Case2951,3,Value 9,2011-03-10 11:46:03+00:00,Value 9
16398,Case2951,4,Value 9,2011-03-10 11:46:38+00:00,Value 9
16399,Case2952,1,Value 9,2011-11-22 09:25:52+00:00,Value 9
16400,Case2952,2,Value 9,2011-11-22 13:41:45+00:00,Value 9
16401,Case2952,3,Value 9,2011-11-24 07:24:59+00:00,Value 9
16402,Case2953,2,Value 9,2010-09-23 11:21:32+00:00,Value 9
16403,Case2957,0,Value 9,2010-08-05 09:21:58+00:00,Value 9
16404,Case2957,1,Value 9,2010-08-05 10:26:14+00:00,Value 9
16405,Case2957,2,Value 9,2010-08-05 10:35:51+00:00,Value 9
16406,Case2962,2,Value 9,2013-02-07 07:07:32+00:00,Value 9
16407,Case2962,3,Value 9,2013-02-07 11:10:46+00:00,Value 9
16408,Case2964,1,Value 9,2013-02-15 06:16:39+00:00,Value 9
16409,Case2964,2,Value 9,2013-02-15 06:19:12+00:00,Value 9
16410,Case2964,3,Value 9,2013-02-25 11:42:58+00:00,Value 9
16411,Case2966,1,Value 9,2013-06-27 07:38:00+00:00,Value 9
16412,Case2966,2,Value 9,2013-06-27 10:37:39+00:00,Value 9
16413,Case2966,3,Value 9,2013-07-03 06:28:28+00:00,Value 9
16414,Case2967,1,Value 9,2011-11-02 15:06:35+00:00,Value 9
16415,Case2967,2,Value 9,2011-11-02 15:23:23+00:00,Value 9
16416,Case2967,3,Value 9,2011-11-03 07:22:55+00:00,Value 9
16417,Case2975,7,Value 9,2013-10-24 10:49:56+00:00,Value 9
16418,Case2981,4,Value 9,2013-10-14 05:31:13+00:00,Value 9
16419,Case2981,5,Value 9,2013-10-29 12:06:18+00:00,Value 9
16420,Case2984,1,Value 9,2013-04-17 05:37:20+00:00,Value 9
16421,Case2994,0,Value 9,2011-07-12 13:20:06+00:00,Value 9
16422,Case2995,0,Value 9,2010-09-22 07:12:24+00:00,Value 9
16423,Case3011,1,Value 9,2011-12-16 13:19:46+00:00,Value 9
